source,destination,duration
"[""87b91459effffff"", ""87b914590ffffff"", ""driving""]",611
"[""87b91459effffff"", ""87b914592ffffff"", ""driving""]",601.3
"[""87b91459effffff"", ""87b91696cffffff"", ""driving""]",546
"[""87b91459effffff"", ""87b916968ffffff"", ""driving""]",835
"[""87b91459effffff"", ""87b916969ffffff"", ""driving""]",894.9
"[""87b91459effffff"", ""87b914583ffffff"", ""driving""]",677.4
"[""87b91459effffff"", ""87b914582ffffff"", ""driving""]",638.6
"[""87b91459effffff"", ""87b914594ffffff"", ""driving""]",942.4
"[""87b91459effffff"", ""87b914596ffffff"", ""driving""]",771.4
"[""87b91459effffff"", ""87b916965ffffff"", ""driving""]",806.3
"[""87b91459effffff"", ""87b916961ffffff"", ""driving""]",734.7
"[""87b91459effffff"", ""87b91696effffff"", ""driving""]",980
"[""87b91459effffff"", ""87b91696affffff"", ""driving""]",959.9
"[""87b91459effffff"", ""87b91696bffffff"", ""driving""]",961.7
"[""87b91459effffff"", ""87b9144b6ffffff"", ""driving""]",897.6
"[""87b91459effffff"", ""87b914580ffffff"", ""driving""]",765.1
"[""87b91459effffff"", ""87b914586ffffff"", ""driving""]",891.2
"[""87b91459effffff"", ""87b9145b3ffffff"", ""driving""]",1975.6
"[""87b9168d4ffffff"", ""87b916889ffffff"", ""driving""]",395.9
"[""87b9168d4ffffff"", ""87b9168d6ffffff"", ""driving""]",425
"[""87b9168d4ffffff"", ""87b9168d0ffffff"", ""driving""]",473.3
"[""87b9168d4ffffff"", ""87b9168d5ffffff"", ""driving""]",404.9
"[""87b9168d4ffffff"", ""87b9168f3ffffff"", ""driving""]",1477.5
"[""87b9168d4ffffff"", ""87b9168f2ffffff"", ""driving""]",520.1
"[""87b9168d4ffffff"", ""87b91688dffffff"", ""driving""]",512.6
"[""87b9168d4ffffff"", ""87b916888ffffff"", ""driving""]",571.4
"[""87b9168d4ffffff"", ""87b91688bffffff"", ""driving""]",720.2
"[""87b9168d4ffffff"", ""87b916125ffffff"", ""driving""]",504
"[""87b9168d4ffffff"", ""87b9168d2ffffff"", ""driving""]",353.4
"[""87b9168d4ffffff"", ""87b9168d3ffffff"", ""driving""]",469.5
"[""87b9168d4ffffff"", ""87b9168d1ffffff"", ""driving""]",552.8
"[""87b9168d4ffffff"", ""87b9168c2ffffff"", ""driving""]",573.9
"[""87b9168d4ffffff"", ""87b9168c6ffffff"", ""driving""]",1001.9
"[""87b9168d4ffffff"", ""87b9168f1ffffff"", ""driving""]",1955.7
"[""87b9168d4ffffff"", ""87b9168f0ffffff"", ""driving""]",1636.8
"[""87b9168d4ffffff"", ""87b9168f6ffffff"", ""driving""]",532.4
"[""87b9168d4ffffff"", ""87b9168abffffff"", ""driving""]",697.6
"[""87b9168d4ffffff"", ""87b91688cffffff"", ""driving""]",938.2
"[""87b9168d4ffffff"", ""87b91688effffff"", ""driving""]",997.1
"[""87b9168d4ffffff"", ""87b91688affffff"", ""driving""]",733.1
"[""87b9168d4ffffff"", ""87b916124ffffff"", ""driving""]",611.2
"[""87b9168d4ffffff"", ""87b916120ffffff"", ""driving""]",706.9
"[""87b9168d4ffffff"", ""87b916121ffffff"", ""driving""]",596.3
"[""87b9168d4ffffff"", ""87b91612cffffff"", ""driving""]",390.5
"[""87b9168d4ffffff"", ""87b91612dffffff"", ""driving""]",454.4
"[""87b9168d4ffffff"", ""87b9168deffffff"", ""driving""]",930.6
"[""87b9168d4ffffff"", ""87b9168dcffffff"", ""driving""]",1175.9
"[""87b9168d4ffffff"", ""87b9168c3ffffff"", ""driving""]",573.9
"[""87b9168d4ffffff"", ""87b9168c0ffffff"", ""driving""]",1839.8
"[""87b9168d4ffffff"", ""87b9168c4ffffff"", ""driving""]",2300.1
"[""87b9168d4ffffff"", ""87b9168e2ffffff"", ""driving""]",1452
"[""87b9168d4ffffff"", ""87b9168f5ffffff"", ""driving""]",1128.9
"[""87b9168d4ffffff"", ""87b9168f4ffffff"", ""driving""]",579.2
"[""87b9168d4ffffff"", ""87b9168a9ffffff"", ""driving""]",760.4
"[""87b916900ffffff"", ""87b916902ffffff"", ""driving""]",471.1
"[""87b916900ffffff"", ""87b916903ffffff"", ""driving""]",393.5
"[""87b916900ffffff"", ""87b916901ffffff"", ""driving""]",543.9
"[""87b916900ffffff"", ""87b916905ffffff"", ""driving""]",286.8
"[""87b916900ffffff"", ""87b916911ffffff"", ""driving""]",762.3
"[""87b916900ffffff"", ""87b91691cffffff"", ""driving""]",626.6
"[""87b916900ffffff"", ""87b91691dffffff"", ""driving""]",695
"[""87b916900ffffff"", ""87b91690effffff"", ""driving""]",653.9
"[""87b916900ffffff"", ""87b91690cffffff"", ""driving""]",763.7
"[""87b916900ffffff"", ""87b91692affffff"", ""driving""]",498.3
"[""87b916900ffffff"", ""87b91692effffff"", ""driving""]",595.3
"[""87b916900ffffff"", ""87b91691effffff"", ""driving""]",915.5
"[""87b916900ffffff"", ""87b916918ffffff"", ""driving""]",888.4
"[""87b916900ffffff"", ""87b916919ffffff"", ""driving""]",1444.9
"[""87b916900ffffff"", ""87b91690affffff"", ""driving""]",849.1
"[""87b916900ffffff"", ""87b916908ffffff"", ""driving""]",2299
"[""87b916900ffffff"", ""87b91690dffffff"", ""driving""]",1037.6
"[""87b916900ffffff"", ""87b91692bffffff"", ""driving""]",714.7
"[""87b916900ffffff"", ""87b916928ffffff"", ""driving""]",737.5
"[""87b916900ffffff"", ""87b91692cffffff"", ""driving""]",822.4
"[""87b916900ffffff"", ""87b916921ffffff"", ""driving""]",1099.7
"[""87b91691affffff"", ""87b9169adffffff"", ""driving""]",281.6
"[""87b91691affffff"", ""87b9169a9ffffff"", ""driving""]",515.2
"[""87b91691affffff"", ""87b916834ffffff"", ""driving""]",343.6
"[""87b91691affffff"", ""87b91691bffffff"", ""driving""]",404
"[""87b91691affffff"", ""87b916918ffffff"", ""driving""]",257.1
"[""87b91691affffff"", ""87b91691effffff"", ""driving""]",344
"[""87b91691affffff"", ""87b9169a8ffffff"", ""driving""]",786.9
"[""87b91691affffff"", ""87b9169abffffff"", ""driving""]",782.1
"[""87b91691affffff"", ""87b916836ffffff"", ""driving""]",996.1
"[""87b91691affffff"", ""87b916830ffffff"", ""driving""]",849.5
"[""87b91691affffff"", ""87b916835ffffff"", ""driving""]",830.5
"[""87b91691affffff"", ""87b916826ffffff"", ""driving""]",417
"[""87b91691affffff"", ""87b916919ffffff"", ""driving""]",969.2
"[""87b91691affffff"", ""87b91691dffffff"", ""driving""]",475.5
"[""87b91691affffff"", ""87b91691cffffff"", ""driving""]",483.3
"[""87b91691affffff"", ""87b916911ffffff"", ""driving""]",628.2
"[""87b91691affffff"", ""87b9169aaffffff"", ""driving""]",987.1
"[""87b91691affffff"", ""87b91698cffffff"", ""driving""]",868.4
"[""87b91691affffff"", ""87b91698dffffff"", ""driving""]",1156.9
"[""87b91691affffff"", ""87b916832ffffff"", ""driving""]",823.5
"[""87b91691affffff"", ""87b916833ffffff"", ""driving""]",925.1
"[""87b91691affffff"", ""87b916831ffffff"", ""driving""]",794.7
"[""87b91691affffff"", ""87b916822ffffff"", ""driving""]",722.7
"[""87b91691affffff"", ""87b916820ffffff"", ""driving""]",844.5
"[""87b91691affffff"", ""87b91690affffff"", ""driving""]",896.5
"[""87b91691affffff"", ""87b91690effffff"", ""driving""]",699.9
"[""87b91691affffff"", ""87b916903ffffff"", ""driving""]",729.1
"[""87b91691affffff"", ""87b916902ffffff"", ""driving""]",908.3
"[""87b916801ffffff"", ""87b916800ffffff"", ""driving""]",334.3
"[""87b916801ffffff"", ""87b916803ffffff"", ""driving""]",340.1
"[""87b916801ffffff"", ""87b91680effffff"", ""driving""]",417.2
"[""87b916801ffffff"", ""87b91680cffffff"", ""driving""]",354.5
"[""87b916801ffffff"", ""87b91682affffff"", ""driving""]",335.1
"[""87b916801ffffff"", ""87b916805ffffff"", ""driving""]",386.5
"[""87b916801ffffff"", ""87b916804ffffff"", ""driving""]",505.8
"[""87b916801ffffff"", ""87b916806ffffff"", ""driving""]",595.3
"[""87b916801ffffff"", ""87b916802ffffff"", ""driving""]",443.5
"[""87b916801ffffff"", ""87b91681cffffff"", ""driving""]",600.8
"[""87b916801ffffff"", ""87b91681dffffff"", ""driving""]",498.1
"[""87b916801ffffff"", ""87b91680affffff"", ""driving""]",627
"[""87b916801ffffff"", ""87b916808ffffff"", ""driving""]",527.5
"[""87b916801ffffff"", ""87b91680dffffff"", ""driving""]",637.6
"[""87b916801ffffff"", ""87b91682bffffff"", ""driving""]",491.6
"[""87b916801ffffff"", ""87b916828ffffff"", ""driving""]",554.9
"[""87b916801ffffff"", ""87b91682effffff"", ""driving""]",531.9
"[""87b916801ffffff"", ""87b916823ffffff"", ""driving""]",603.1
"[""87b916801ffffff"", ""87b916822ffffff"", ""driving""]",751.4
"[""87b916801ffffff"", ""87b916831ffffff"", ""driving""]",779.1
"[""87b916801ffffff"", ""87b916833ffffff"", ""driving""]",783
"[""87b916801ffffff"", ""87b916815ffffff"", ""driving""]",1287.7
"[""87b916801ffffff"", ""87b916811ffffff"", ""driving""]",683.8
"[""87b916801ffffff"", ""87b91681effffff"", ""driving""]",775.3
"[""87b916801ffffff"", ""87b916818ffffff"", ""driving""]",636.3
"[""87b916801ffffff"", ""87b916819ffffff"", ""driving""]",739.9
"[""87b916801ffffff"", ""87b9168e4ffffff"", ""driving""]",855.9
"[""87b916801ffffff"", ""87b91680bffffff"", ""driving""]",748.6
"[""87b916801ffffff"", ""87b916809ffffff"", ""driving""]",768.6
"[""87b916801ffffff"", ""87b916872ffffff"", ""driving""]",812.3
"[""87b916801ffffff"", ""87b916876ffffff"", ""driving""]",767.8
"[""87b916801ffffff"", ""87b916829ffffff"", ""driving""]",928.3
"[""87b916801ffffff"", ""87b91682dffffff"", ""driving""]",808.9
"[""87b916801ffffff"", ""87b91682cffffff"", ""driving""]",746.9
"[""87b916801ffffff"", ""87b916821ffffff"", ""driving""]",784.8
"[""87b916801ffffff"", ""87b916820ffffff"", ""driving""]",794
"[""87be492e8ffffff"", ""87be492eeffffff"", ""driving""]",714
"[""87be492e8ffffff"", ""87be492eaffffff"", ""driving""]",515.6
"[""87be492e8ffffff"", ""87be492ebffffff"", ""driving""]",422.8
"[""87be492e8ffffff"", ""87be492e9ffffff"", ""driving""]",416
"[""87be492e8ffffff"", ""87be492edffffff"", ""driving""]",668
"[""87be492e8ffffff"", ""87be492ecffffff"", ""driving""]",741.1
"[""87be492e8ffffff"", ""87be492e1ffffff"", ""driving""]",1099
"[""87be492e8ffffff"", ""87be492e3ffffff"", ""driving""]",1474.2
"[""87be492e8ffffff"", ""87be492c5ffffff"", ""driving""]",496.8
"[""87be492e8ffffff"", ""87be492c1ffffff"", ""driving""]",632.7
"[""87be492e8ffffff"", ""87be492ccffffff"", ""driving""]",562
"[""87be492e8ffffff"", ""87be492cdffffff"", ""driving""]",818.4
"[""87be492e8ffffff"", ""87b9145b6ffffff"", ""driving""]",683.5
"[""87be492e8ffffff"", ""87b9145b4ffffff"", ""driving""]",596.4
"[""87be492e8ffffff"", ""87be4925affffff"", ""driving""]",815.8
"[""87be492e8ffffff"", ""87be4925effffff"", ""driving""]",1166
"[""87be492e8ffffff"", ""87be49253ffffff"", ""driving""]",909.4
"[""87be492e8ffffff"", ""87be492e2ffffff"", ""driving""]",1056.1
"[""87be492e8ffffff"", ""87be492c4ffffff"", ""driving""]",957.9
"[""87be492e8ffffff"", ""87be492c0ffffff"", ""driving""]",793.6
"[""87be492e8ffffff"", ""87be492c3ffffff"", ""driving""]",723.8
"[""87be492e8ffffff"", ""87be492ceffffff"", ""driving""]",839.3
"[""87be492e8ffffff"", ""87be492c8ffffff"", ""driving""]",1134.6
"[""87be492e8ffffff"", ""87be492c9ffffff"", ""driving""]",1315.1
"[""87be492e8ffffff"", ""87b9145b2ffffff"", ""driving""]",960.8
"[""87be492e8ffffff"", ""87b9145b0ffffff"", ""driving""]",760.5
"[""87be492e8ffffff"", ""87b9145b5ffffff"", ""driving""]",750.8
"[""87be492e8ffffff"", ""87be49258ffffff"", ""driving""]",952.8
"[""87be492e8ffffff"", ""87be4925cffffff"", ""driving""]",1130.5
"[""87be492e8ffffff"", ""87be49251ffffff"", ""driving""]",1172.9
"[""87b91692cffffff"", ""87b916921ffffff"", ""driving""]",1467.6
"[""87b91692cffffff"", ""87b91692effffff"", ""driving""]",345.8
"[""87b91692cffffff"", ""87b916928ffffff"", ""driving""]",785.8
"[""87b91692cffffff"", ""87b91692dffffff"", ""driving""]",1231
"[""87b91692cffffff"", ""87be492d3ffffff"", ""driving""]",2881.3
"[""87b91692cffffff"", ""87be492d2ffffff"", ""driving""]",4192
"[""87b91692cffffff"", ""87b916905ffffff"", ""driving""]",564
"[""87b91692cffffff"", ""87b91692affffff"", ""driving""]",775.5
"[""87b91692cffffff"", ""87b91692bffffff"", ""driving""]",991.9
"[""87b91692cffffff"", ""87b916929ffffff"", ""driving""]",1135.5
"[""87b91692cffffff"", ""87be492daffffff"", ""driving""]",1455.2
"[""87b91692cffffff"", ""87be492deffffff"", ""driving""]",3128.8
"[""87b91692cffffff"", ""87be492d1ffffff"", ""driving""]",2571.9
"[""87b91692cffffff"", ""87be492d0ffffff"", ""driving""]",3033.9
"[""87b91692cffffff"", ""87b916901ffffff"", ""driving""]",1086.1
"[""87b91692cffffff"", ""87b91690cffffff"", ""driving""]",1073.6
"[""87b91692cffffff"", ""87b91690dffffff"", ""driving""]",1486.1
"[""87b91692cffffff"", ""87b916976ffffff"", ""driving""]",1311.2
"[""87b91692cffffff"", ""87b916974ffffff"", ""driving""]",1292.6
"[""87b91692cffffff"", ""87be492dbffffff"", ""driving""]",1491.1
"[""87b91692cffffff"", ""87be492d8ffffff"", ""driving""]",1779.7
"[""87b91692cffffff"", ""87be492dcffffff"", ""driving""]",1942.2
"[""87b91692cffffff"", ""87be492c2ffffff"", ""driving""]",2064.4
"[""87b91692cffffff"", ""87be492d5ffffff"", ""driving""]",2546.1
"[""87b91682dffffff"", ""87b91682cffffff"", ""driving""]",363
"[""87b91682dffffff"", ""87b916828ffffff"", ""driving""]",326.8
"[""87b91682dffffff"", ""87b916829ffffff"", ""driving""]",562.3
"[""87b91682dffffff"", ""87b91695affffff"", ""driving""]",280.6
"[""87b91682dffffff"", ""87b91695effffff"", ""driving""]",298.1
"[""87b91682dffffff"", ""87b916953ffffff"", ""driving""]",341.9
"[""87b91682dffffff"", ""87b916952ffffff"", ""driving""]",539.2
"[""87b91682dffffff"", ""87b916821ffffff"", ""driving""]",638.9
"[""87b91682dffffff"", ""87b91682effffff"", ""driving""]",476.3
"[""87b91682dffffff"", ""87b91682affffff"", ""driving""]",607.9
"[""87b91682dffffff"", ""87b91682bffffff"", ""driving""]",495
"[""87b91682dffffff"", ""87b916876ffffff"", ""driving""]",691.9
"[""87b91682dffffff"", ""87b916874ffffff"", ""driving""]",565.4
"[""87b91682dffffff"", ""87b91695bffffff"", ""driving""]",600.5
"[""87b91682dffffff"", ""87b916958ffffff"", ""driving""]",425.3
"[""87b91682dffffff"", ""87b91695cffffff"", ""driving""]",522.3
"[""87b91682dffffff"", ""87b916951ffffff"", ""driving""]",497.8
"[""87b91682dffffff"", ""87b916950ffffff"", ""driving""]",583.6
"[""87b91682dffffff"", ""87b916956ffffff"", ""driving""]",985.1
"[""87b91682dffffff"", ""87b916825ffffff"", ""driving""]",745.3
"[""87b91682dffffff"", ""87b916820ffffff"", ""driving""]",774.7
"[""87b91682dffffff"", ""87b916823ffffff"", ""driving""]",735
"[""87b91682dffffff"", ""87b916805ffffff"", ""driving""]",766.1
"[""87b91682dffffff"", ""87b91680cffffff"", ""driving""]",739.2
"[""87b91682dffffff"", ""87b91680dffffff"", ""driving""]",723.2
"[""87b91682dffffff"", ""87b916872ffffff"", ""driving""]",847.1
"[""87b91682dffffff"", ""87b916870ffffff"", ""driving""]",772
"[""87b91682dffffff"", ""87b916875ffffff"", ""driving""]",735.1
"[""87b91682dffffff"", ""87b916866ffffff"", ""driving""]",596.5
"[""87b91682dffffff"", ""87b916959ffffff"", ""driving""]",559.5
"[""87b91682dffffff"", ""87b91695dffffff"", ""driving""]",701.6
"[""87b91682dffffff"", ""87b916943ffffff"", ""driving""]",777.6
"[""87b91682dffffff"", ""87b916942ffffff"", ""driving""]",650.5
"[""87b91682dffffff"", ""87b916955ffffff"", ""driving""]",692.4
"[""87b91682dffffff"", ""87b916954ffffff"", ""driving""]",1098.4
"[""87b916958ffffff"", ""87b91695effffff"", ""driving""]",358.5
"[""87b916958ffffff"", ""87b91695affffff"", ""driving""]",307
"[""87b916958ffffff"", ""87b91695bffffff"", ""driving""]",356.3
"[""87b916958ffffff"", ""87b916959ffffff"", ""driving""]",192.1
"[""87b916958ffffff"", ""87b91695dffffff"", ""driving""]",326
"[""87b916958ffffff"", ""87b91695cffffff"", ""driving""]",304.4
"[""87b916958ffffff"", ""87b916951ffffff"", ""driving""]",545.1
"[""87b916958ffffff"", ""87b916953ffffff"", ""driving""]",590.2
"[""87b916958ffffff"", ""87b916829ffffff"", ""driving""]",650.9
"[""87b916958ffffff"", ""87b916874ffffff"", ""driving""]",437.8
"[""87b916958ffffff"", ""87b916875ffffff"", ""driving""]",600.6
"[""87b916958ffffff"", ""87b916866ffffff"", ""driving""]",352.3
"[""87b916958ffffff"", ""87b916864ffffff"", ""driving""]",275.7
"[""87b916958ffffff"", ""87b91694affffff"", ""driving""]",328.6
"[""87b916958ffffff"", ""87b91694effffff"", ""driving""]",436.7
"[""87b916958ffffff"", ""87b916943ffffff"", ""driving""]",441.2
"[""87b916958ffffff"", ""87b916942ffffff"", ""driving""]",539.5
"[""87b916958ffffff"", ""87b916955ffffff"", ""driving""]",747.2
"[""87b916958ffffff"", ""87b916950ffffff"", ""driving""]",721
"[""87b916958ffffff"", ""87b916952ffffff"", ""driving""]",787.5
"[""87b916958ffffff"", ""87b91682cffffff"", ""driving""]",695.6
"[""87b916958ffffff"", ""87b916828ffffff"", ""driving""]",697.6
"[""87b916958ffffff"", ""87b91682bffffff"", ""driving""]",816.2
"[""87b916958ffffff"", ""87b916876ffffff"", ""driving""]",731.2
"[""87b916958ffffff"", ""87b916870ffffff"", ""driving""]",671
"[""87b916958ffffff"", ""87b916871ffffff"", ""driving""]",798.2
"[""87b916958ffffff"", ""87b916862ffffff"", ""driving""]",600.6
"[""87b916958ffffff"", ""87b916860ffffff"", ""driving""]",352.3
"[""87b916958ffffff"", ""87b916865ffffff"", ""driving""]",275.7
"[""87b916958ffffff"", ""87b91694bffffff"", ""driving""]",298.7
"[""87b916958ffffff"", ""87b916948ffffff"", ""driving""]",436.7
"[""87b916958ffffff"", ""87b91694cffffff"", ""driving""]",817.8
"[""87b916958ffffff"", ""87b916941ffffff"", ""driving""]",803.3
"[""87b916958ffffff"", ""87b916940ffffff"", ""driving""]",635.7
"[""87b916885ffffff"", ""87b916884ffffff"", ""driving""]",854.9
"[""87b916885ffffff"", ""87b916880ffffff"", ""driving""]",634.3
"[""87b916885ffffff"", ""87b916881ffffff"", ""driving""]",587.8
"[""87b916885ffffff"", ""87b9168aaffffff"", ""driving""]",383.7
"[""87b916885ffffff"", ""87b9168aeffffff"", ""driving""]",466.5
"[""87b916885ffffff"", ""87b9168a3ffffff"", ""driving""]",438.6
"[""87b916885ffffff"", ""87b9168a2ffffff"", ""driving""]",649.1
"[""87b916885ffffff"", ""87b9168b1ffffff"", ""driving""]",1846.8
"[""87b916885ffffff"", ""87b916886ffffff"", ""driving""]",2639.2
"[""87b916885ffffff"", ""87b916882ffffff"", ""driving""]",1135.1
"[""87b916885ffffff"", ""87b916883ffffff"", ""driving""]",771.8
"[""87b916885ffffff"", ""87b91688effffff"", ""driving""]",743.8
"[""87b916885ffffff"", ""87b91688cffffff"", ""driving""]",846.7
"[""87b916885ffffff"", ""87b9168abffffff"", ""driving""]",631.5
"[""87b916885ffffff"", ""87b9168acffffff"", ""driving""]",908.8
"[""87b916885ffffff"", ""87b9168a1ffffff"", ""driving""]",695.4
"[""87b916885ffffff"", ""87b9168a0ffffff"", ""driving""]",732.9
"[""87b916885ffffff"", ""87b9168a6ffffff"", ""driving""]",932.4
"[""87b916885ffffff"", ""87b9168b5ffffff"", ""driving""]",1158.5
"[""87b916885ffffff"", ""87b9168b0ffffff"", ""driving""]",1018.7
"[""87b916885ffffff"", ""87b9168b3ffffff"", ""driving""]",1322.9
"[""87b916885ffffff"", ""87b916895ffffff"", ""driving""]",827.8
"[""87b916885ffffff"", ""87b916891ffffff"", ""driving""]",1128.8
"[""87b916885ffffff"", ""87b91689cffffff"", ""driving""]",944.5
"[""87b916885ffffff"", ""87b91689dffffff"", ""driving""]",806.5
"[""87b916885ffffff"", ""87b91688affffff"", ""driving""]",885.7
"[""87b916885ffffff"", ""87b916888ffffff"", ""driving""]",1000.6
"[""87b916885ffffff"", ""87b91688dffffff"", ""driving""]",819.8
"[""87b916885ffffff"", ""87b9168f6ffffff"", ""driving""]",886.1
"[""87b916885ffffff"", ""87b9168a9ffffff"", ""driving""]",795.2
"[""87b916885ffffff"", ""87b9168adffffff"", ""driving""]",711.8
"[""87b916885ffffff"", ""87b916813ffffff"", ""driving""]",867.8
"[""87b916885ffffff"", ""87b916812ffffff"", ""driving""]",951.2
"[""87b916885ffffff"", ""87b9168a5ffffff"", ""driving""]",856.7
"[""87b916885ffffff"", ""87b9168a4ffffff"", ""driving""]",928.3
"[""87b9168b1ffffff"", ""87b9168b0ffffff"", ""driving""]",1554.9
"[""87b9168b1ffffff"", ""87b9168b3ffffff"", ""driving""]",918.5
"[""87b9168b1ffffff"", ""87b916886ffffff"", ""driving""]",1169.8
"[""87b9168b1ffffff"", ""87b916884ffffff"", ""driving""]",1446.3
"[""87b9168b1ffffff"", ""87b9168a2ffffff"", ""driving""]",1709.8
"[""87b9168b1ffffff"", ""87b9168b5ffffff"", ""driving""]",2219.2
"[""87b9168b1ffffff"", ""87b9168b4ffffff"", ""driving""]",2117.2
"[""87b9168b1ffffff"", ""87b9168b6ffffff"", ""driving""]",2659
"[""87b9168b1ffffff"", ""87b9168b2ffffff"", ""driving""]",1596.4
"[""87b9168b1ffffff"", ""87b916894ffffff"", ""driving""]",1307.2
"[""87b9168b1ffffff"", ""87b916895ffffff"", ""driving""]",1417.9
"[""87b9168b1ffffff"", ""87b916882ffffff"", ""driving""]",1756.4
"[""87b9168b1ffffff"", ""87b916880ffffff"", ""driving""]",1651.9
"[""87b9168b1ffffff"", ""87b9168a3ffffff"", ""driving""]",1673.5
"[""87b9168b1ffffff"", ""87b9168a0ffffff"", ""driving""]",1846.6
